,Unnamed: 0,bodyId,type,class,subclass,hemilineage,size,predictedNt,predictedNtProb,ntAcetylcholineProb,ntGabaProb,ntGlutamateProb,somaSide,motor module,step contribution
413,413,11527,IN08A008,intrinsic neuron,BR,08A,2510267794,glutamate,0.9205445051193236,0.0316929444670677,0.0432402901351451,0.921891987323761,RHS,,
414,414,11531,IN21A011,intrinsic neuron,IR,21A,2358821852,glutamate,0.884492814540863,0.0327072814106941,0.077418528497219,0.884492814540863,RHS,,
415,415,11541,DNxl122,descending neuron,xl,,2340717021,acetylcholine,0.9414836168289183,0.9414836168289183,0.015590738505125,0.0406542234122753,,,
416,416,11548,DNg29,descending neuron,xn,,2314067095,acetylcholine,0.958353579044342,0.958353579044342,0.0057775448076426,0.0317577458918094,,,
417,417,11556,IN17A019,intrinsic neuron,IR,17A,2332456771,acetylcholine,0.9243301153182985,0.9243301153182985,0.0103386808186769,0.0606572404503822,LHS,,
418,418,11560,AN07B017,ascending neuron,BA,07B,2374336493,glutamate,0.9352906942367554,0.0279295481741428,0.0319713503122329,0.9364997148513794,RHS,,
419,419,11561,DNp32,descending neuron,xl,,2399682516,gaba,0.8413926959037781,0.0922209769487381,0.8413926959037781,0.0326727591454982,,,
420,420,11563,AN08B010,ascending neuron,BA,08B,2710545479,acetylcholine,0.6588178277015686,0.6592628359794617,0.0560287088155746,0.2591898143291473,LHS,,
421,421,11568,DNxl121,descending neuron,xl,,1942650226,acetylcholine,0.9835323691368104,0.9835323691368104,0.0037088571116328,0.0116070117801427,,,
422,422,11573,DNxn176,descending neuron,xn,,2270121684,acetylcholine,0.9092561602592468,0.9092561602592468,0.0221129860728979,0.0642134472727775,,,
423,423,11579,DNp69,descending neuron,xn,,2322413010,acetylcholine,0.964631736278534,0.964631736278534,0.0067365863360464,0.0265525635331869,,,
424,424,11583,IN11A005,intrinsic neuron,IR,11A,1180794417,acetylcholine,0.84389728307724,0.8528965711593628,0.0160494837909936,0.1283505111932754,LHS,,
425,425,11586,IN10B012,intrinsic neuron,BR,10B,2331434088,acetylcholine,0.9452484846115112,0.9460949301719666,0.0124308681115508,0.0377225875854492,RHS,,
426,426,11588,DNp05,descending neuron,xn,,2333096823,acetylcholine,0.9024677276611328,0.9024677276611328,0.0158899221569299,0.0759708359837532,,,
427,427,11589,IN21A010,intrinsic neuron,IR,21A,2334140959,acetylcholine,0.6684675812721252,0.6693992018699646,0.1227846965193748,0.2009208798408508,LHS,,
428,428,11590,IN09A009,intrinsic neuron,II,09A,2270408021,gaba,0.7992909550666809,0.01083261705935,0.7992909550666809,0.1879411041736602,RHS,,
429,429,11597,AN01A014,ascending neuron,BA,01A,2296789919,acetylcholine,0.8888585567474365,0.8896152973175049,0.0210940651595592,0.0847995579242706,LHS,,
430,430,11609,IN14B004,intrinsic neuron,BI,14B,2306650737,glutamate,0.9374338388442992,0.0132130244746804,0.0430165603756904,0.9374338388442992,LHS,,
431,431,11613,DNxl120,descending neuron,xl,,2274298039,gaba,0.8757092952728271,0.004303132649511,0.8757092952728271,0.1158140003681182,,,
432,432,11616,DNxl124,descending neuron,xl,,2254917132,acetylcholine,0.9103125333786012,0.9103125333786012,0.0123998718336224,0.0740646049380302,,,
433,433,11621,DNxn182,descending neuron,xn,,2302166285,gaba,0.7458853721618652,0.0060370001010596,0.7458853721618652,0.2453267127275467,,,
434,434,11622,DNg29,descending neuron,xn,,2263859010,acetylcholine,0.9475315809249878,0.9475315809249878,0.0083695231005549,0.0389079600572586,,,
435,435,11626,IN17A020,intrinsic neuron,II,17A,2287541611,acetylcholine,0.9429706931114196,0.9431315660476683,0.011297857388854,0.0408594273030757,RHS,,
436,436,11636,IN20A.22A001,intrinsic neuron,BR,20A.22A,2128838283,acetylcholine,0.6122083067893982,0.6122083067893982,0.1499724835157394,0.228581503033638,LHS,,
437,437,11637,DNb07,descending neuron,xn,,2312258991,glutamate,0.9358670711517334,0.015312441624701,0.0473732575774192,0.9358670711517334,,,
438,438,11640,IN13A006,intrinsic neuron,IR,13A,2290815195,gaba,0.5709031820297241,0.0169511437416076,0.5713099837303162,0.4080203473567962,LHS,,
439,439,11647,DNxn163,descending neuron,xn,,2251031425,acetylcholine,0.97175395488739,0.97175395488739,0.0072998055256903,0.0191622227430343,,,
440,440,11649,IN03B020,intrinsic neuron,BI,03B,2581051104,gaba,0.8829949498176575,0.0035179124679416,0.8829949498176575,0.111435517668724,RHS,,
441,441,11651,IN20A.22A002,intrinsic neuron,BI,20A.22A,2017430650,acetylcholine,0.9025272727012634,0.9057427644729614,0.0152208022773265,0.072440318763256,LHS,,
442,442,11653,IN14B004,intrinsic neuron,BI,14B,2259743483,glutamate,0.9541043639183044,0.0105471638962626,0.0319169834256172,0.9541043639183044,RHS,,
443,443,11657,Ti extensor MN,motor neuron,fl,TBD,2785439407,glutamate,0.4693001508712768,0.3176093995571136,0.1259694248437881,0.487813264131546,LHS,tibia extend,swing
444,444,11660,DNb07,descending neuron,xn,,2294440657,glutamate,0.9456406235694884,0.0134769147261977,0.0381682366132736,0.9456406235694884,,,
445,445,11662,IN03B025,intrinsic neuron,II,03B,2249830921,gaba,0.911821722984314,0.0021610853727906,0.911821722984314,0.083509087562561,LHS,,
446,446,11666,IN17A041,intrinsic neuron,IR,17A,1560742028,glutamate,0.8652793765068054,0.0296315103769302,0.1008067429065704,0.8652793765068054,LHS,,
447,447,11668,IN18B016,intrinsic neuron,BI,18B,2256423214,acetylcholine,0.9452962875366212,0.9452962875366212,0.012748347595334,0.0376194417476654,LHS,,
448,448,11684,DNp19,descending neuron,xn,,2237654279,acetylcholine,0.8102008104324341,0.8102008104324341,0.0248765312135219,0.1596699804067611,,,
449,449,11688,IN01A018,intrinsic neuron,BI,01A,2172812217,acetylcholine,0.8694286942481995,0.8699604272842407,0.0379917174577713,0.0842345431447029,LHS,,
450,450,11693,DNxn182,descending neuron,xn,,2284353468,gaba,0.7486327290534973,0.0068758111447095,0.7486327290534973,0.2417443245649337,,,
451,451,11694,AN08B010,ascending neuron,BA,08B,2500828348,acetylcholine,0.8689923882484436,0.8696328997612,0.0279494170099496,0.0956211388111114,RHS,,
452,452,11696,IN18B014,intrinsic neuron,BI,18B,2230065924,acetylcholine,0.9584348201751708,0.9584348201751708,0.0053315237164497,0.0332571193575859,LHS,,
453,453,11697,DNxn162,descending neuron,xn,,2369740316,glutamate,0.4128078520298004,0.2388521879911422,0.2676661014556885,0.4141895473003387,,,
454,454,11702,AN08B010,ascending neuron,BA,08B,2987724442,acetylcholine,0.7152840495109558,0.7152840495109558,0.0434029586613178,0.2183875888586044,RHS,,
455,455,11706,Ti extensor MN,motor neuron,fl,TBD,4174841466,glutamate,0.4723596572875976,0.234108954668045,0.1022058278322219,0.4675562083721161,RHS,tibia extend,swing
456,456,11709,IN21A008,intrinsic neuron,IR,21A,2847965662,glutamate,0.8718303442001343,0.0278811585158109,0.0943529978394508,0.8723605871200562,RHS,,
457,457,11710,IN19A024,intrinsic neuron,BR,19A,2650998861,gaba,0.8685855269432068,0.0073773977346718,0.8727565407752991,0.1182547733187675,LHS,,
458,458,11711,IN02A006,intrinsic neuron,BI,02A,2609326809,glutamate,0.3764161765575409,0.2130883038043975,0.3629542887210846,0.3764896988868713,RHS,,
459,459,11718,DNp19,descending neuron,xn,,2204737557,acetylcholine,0.8221011161804199,0.8221011161804199,0.0242639128118753,0.1471379101276397,,,
460,460,11720,AN07B011,ascending neuron,BA,07B,3305708441,acetylcholine,0.9333058595657348,0.9333058595657348,0.017178077250719,0.0450304262340068,LHS,,
461,461,11723,ANXXX041,ascending neuron,IA,TBD,2663090581,gaba,0.6244775652885437,0.0337372720241546,0.6244775652885437,0.3345347642898559,RHS,,
462,462,11729,INXXX089,intrinsic neuron,BI,TBD,2277466623,acetylcholine,0.9492297172546388,0.950555682182312,0.0091973608359694,0.0386250168085098,LHS,,
463,463,11731,DNxl123,descending neuron,xl,,2191074465,gaba,0.8135761022567749,0.0040963613428175,0.8135761022567749,0.1785741746425628,,,
464,464,11734,IN03A007,intrinsic neuron,IR,03A,2205592133,acetylcholine,0.8311081528663635,0.8295755982398987,0.0224882867187261,0.1428952366113662,RHS,,
465,465,11740,IN06B018,intrinsic neuron,BI,06B,2218281291,gaba,0.6891778707504272,0.0043152598664164,0.6891778707504272,0.3017551004886627,RHS,,
466,466,11741,ANXXX023,ascending neuron,BA,TBD,2564559734,acetylcholine,0.7729374766349792,0.7729374766349792,0.0500583574175834,0.1696693748235702,RHS,,
467,467,11743,DNp69,descending neuron,xn,,2183132548,acetylcholine,0.964814066886902,0.964814066886902,0.0087976902723312,0.0240694768726825,,,
468,468,11744,IN08A007,intrinsic neuron,IR,08A,2562333879,glutamate,0.9024506211280824,0.0352942012250423,0.0589096657931804,0.9024506211280824,LHS,,
469,469,11747,IN19A016,intrinsic neuron,IR,19A,2182884036,gaba,0.8136348128318787,0.0208377167582511,0.8141369819641113,0.1625599116086959,LHS,,
470,470,11751,INXXX466,intrinsic neuron,IR,TBD,2180476120,acetylcholine,0.9035433530807496,0.904158055782318,0.0168165694922208,0.0756907984614372,LHS,,
471,471,11753,SNpp53,sensory neuron,campaniform sensilla,,1041359901,glutamate,0.6176391839981079,0.1435039192438125,0.1519862860441208,0.6176391839981079,,,
472,472,11766,IN09A010,intrinsic neuron,IR,09A,2545301290,gaba,0.9092011451721193,0.0136233735829591,0.9128692150115968,0.0673746764659881,RHS,,
473,473,11769,IN12A011,intrinsic neuron,II,12A,2115564988,acetylcholine,0.961729109287262,0.961729109287262,0.0058934791013598,0.0301755554974079,LHS,,
474,474,11770,IN13A005,intrinsic neuron,BR,13A,2810079587,gaba,0.6718463897705078,0.0156117407605052,0.6718463897705078,0.3068826198577881,RHS,,
475,475,11772,DNxl122,descending neuron,xl,,2139746827,acetylcholine,0.9125849604606628,0.9125849604606628,0.0137616656720638,0.0697618201375007,,,
476,476,11775,IN10B012,intrinsic neuron,BR,10B,2165474852,acetylcholine,0.9471062421798706,0.9471062421798706,0.0091383177787065,0.0396313592791557,LHS,,
477,477,11780,IN13A014,intrinsic neuron,IR,13A,1906038323,gaba,0.7705557942390442,0.0363888852298259,0.7705557942390442,0.1817265450954437,LHS,,
478,478,11786,ltm MN,motor neuron,fl,15B,2176701414,glutamate,0.4444501101970672,0.0843439623713493,0.2746202349662781,0.4200129508972168,RHS,substrate grip,other
479,479,11792,IN16B033,intrinsic neuron,IR,16B,2115703525,glutamate,0.9427905678749084,0.0068833278492093,0.0472753420472145,0.9427905678749084,LHS,,
480,480,11798,DNxn181,descending neuron,xn,,2154643821,gaba,0.7130619883537292,0.0101411547511816,0.7130619883537292,0.2736906409263611,,,
481,481,11799,IN19A020,intrinsic neuron,IR,19A,2341718727,gaba,0.7577812075614929,0.0096154827624559,0.7600159049034119,0.2267899364233017,LHS,,
482,482,11801,IN03B020,intrinsic neuron,BI,03B,2464520594,gaba,0.8902469277381897,0.003829040331766,0.8902469277381897,0.1039042398333549,LHS,,
483,483,11803,DNxl120,descending neuron,xl,,2224135349,gaba,0.8782792091369629,0.0156551096588373,0.8782792091369629,0.1041924357414245,,,
484,484,11812,IN17A017,intrinsic neuron,IR,17A,2158153309,acetylcholine,0.8746253252029419,0.8746253252029419,0.0299383178353309,0.0909283533692359,LHS,,
485,485,11818,ANXXX072,ascending neuron,BA,TBD,2168055434,acetylcholine,0.913487672805786,0.913487672805786,0.0191469192504882,0.0616517700254917,LHS,,
486,486,11824,DNg14,descending neuron,hl,,2175063218,acetylcholine,0.7280611991882324,0.7280611991882324,0.0776392892003059,0.1783864349126815,,,
487,487,11831,IN03A004,intrinsic neuron,IR,03A,2856885523,acetylcholine,0.714024543762207,0.714024543762207,0.0711299255490303,0.2083687335252761,RHS,,
488,488,11833,IN19A021,intrinsic neuron,IR,19A,2612395727,gaba,0.5911064147949219,0.0114781325682997,0.5917260646820068,0.3863483667373657,RHS,,
489,489,11836,IN17A022,intrinsic neuron,IR,17A,2267993205,acetylcholine,0.8449216485023499,0.8456454277038574,0.0269069895148277,0.1226629242300987,RHS,,
490,490,11839,DNxn180,descending neuron,xn,,2237792761,gaba,0.7862588167190552,0.0150493010878562,0.7862588167190552,0.1932025402784347,,,
491,491,11850,IN17A017,intrinsic neuron,IR,17A,2422908128,acetylcholine,0.8241745829582214,0.8241745829582214,0.0502424985170364,0.1202140599489212,RHS,,
492,492,11853,IN16B033,intrinsic neuron,IR,16B,2105256927,glutamate,0.9202863574028016,0.0060837240889668,0.0713073015213012,0.9214462637901306,RHS,,
493,493,11854,IN21A010,intrinsic neuron,IR,21A,2224022373,acetylcholine,0.6096655130386353,0.5939888954162598,0.1387942135334015,0.2503713071346283,RHS,,
494,494,11856,DNxl119,descending neuron,xl,,2143258085,acetylcholine,0.9374847412109376,0.9374847412109376,0.0185731407254934,0.0410854443907737,,,
495,495,11859,DNxl118,descending neuron,xl,,2215542818,gaba,0.8429239988327026,0.0118690831586718,0.8429239988327026,0.1388186812400818,,,
496,496,11861,IN01A012,intrinsic neuron,CR,01A,2177426228,acetylcholine,0.9300070405006408,0.9305453896522522,0.0149132097139954,0.0499672442674636,LHS,,
497,497,11865,AN07B017,ascending neuron,BA,07B,2228877453,glutamate,0.9563441276550292,0.0163861997425556,0.0216650441288948,0.956876814365387,LHS,,
498,498,11872,AN10B009,ascending neuron,BA,10B,2445642104,acetylcholine,0.958571434020996,0.958571434020996,0.0103090079501271,0.0241346731781959,LHS,,
499,499,11885,AN04B004,ascending neuron,IA,04B,2229448112,acetylcholine,0.9428682923316956,0.9428682923316956,0.012587334960699,0.0395484194159507,RHS,,
500,500,11887,DNxl118,descending neuron,xl,,2089849920,gaba,0.823143482208252,0.0278637893497943,0.823143482208252,0.1422830671072006,,,
501,501,11894,DNp34,descending neuron,xl,,2094394634,acetylcholine,0.9805581569671632,0.9805581569671632,0.0044562211260199,0.0134305860847234,,,
502,502,11910,IN01A022,intrinsic neuron,BI,01A,1814281114,acetylcholine,0.7184869647026062,0.7184869647026062,0.0522218570113182,0.2200670391321182,RHS,,
503,503,11912,IN26X002,intrinsic neuron,IR,26X,2407579214,gaba,0.8748998045921326,0.0050356718711555,0.8748998045921326,0.1172005459666252,LHS,,
504,504,11917,IN27X014,intrinsic neuron,BI,27X,2077414392,gaba,0.6421512961387634,0.0037762278225272,0.6421512961387634,0.3517104983329773,RHS,,
505,505,11924,IN17A016,intrinsic neuron,BR,17A,2446665181,acetylcholine,0.8353201746940613,0.8353201746940613,0.0297634471207857,0.1215386763215065,LHS,,
506,506,11925,IN09A006,intrinsic neuron,IR,09A,2351905260,gaba,0.5965479612350464,0.0087679577991366,0.5967848896980286,0.3900607228279114,LHS,,
507,507,11930,DNp43,descending neuron,xl,,2058614192,acetylcholine,0.9639201760292052,0.9639201760292052,0.0099561717361211,0.0230079721659421,,,
508,508,11931,DNp34,descending neuron,xl,,2079028778,acetylcholine,0.9752854108810424,0.9752854108810424,0.00590292038396,0.016061432659626,,,
509,509,11936,IN19A016,intrinsic neuron,IR,19A,2154662307,gaba,0.7604959607124329,0.0113235479220747,0.7604959607124329,0.2177246659994125,RHS,,
510,510,11938,DNp26,descending neuron,xn,,2030749241,acetylcholine,0.7543283104896545,0.7543283104896545,0.0575265884399414,0.1772738993167877,,,
511,511,11941,IN21A015,intrinsic neuron,IR,21A,2407256616,glutamate,0.8649558424949646,0.0375058948993682,0.0923075824975967,0.8650931119918823,LHS,,
512,512,11947,IN21A011,intrinsic neuron,IR,21A,2464679670,glutamate,0.9173396229743958,0.0283901561051607,0.0489749796688556,0.9173396229743958,LHS,,
513,513,11948,IN21A020,intrinsic neuron,BR,21A,2045573271,acetylcholine,0.7931283712387085,0.7931283712387085,0.0557613298296928,0.1434842348098755,RHS,,
514,514,11955,IN01A015,intrinsic neuron,CR,01A,2026605469,acetylcholine,0.8126387000083923,0.8126387000083923,0.0484284944832325,0.1347055435180664,RHS,,
515,515,11958,IN13B013,intrinsic neuron,CR,13B,2066835447,gaba,0.8144814372062683,0.0060627777129411,0.8144814372062683,0.1750173270702362,RHS,,
516,516,11959,DNg98,descending neuron,xn,,4375046907,gaba,0.9039970636367798,0.0036832671612501,0.9039970636367798,0.0874902456998825,,,
517,517,11961,DNxl126,descending neuron,xl,,2410857356,gaba,0.5446200370788574,0.1469406187534332,0.5446200370788574,0.2685050666332245,,,
518,518,11968,DNxn181,descending neuron,xn,,2112265317,gaba,0.7382914423942566,0.0093097640201449,0.7382914423942566,0.2482466846704483,,,
519,519,11973,IN20A.22A001,intrinsic neuron,BR,20A.22A,1919830251,acetylcholine,0.6373962759971619,0.6373962759971619,0.1440045684576034,0.2088380604982376,LHS,,
520,520,11974,DNp05,descending neuron,xn,,2041615117,acetylcholine,0.8673595786094666,0.8673595786094666,0.0286122076213359,0.0988658890128135,,,
521,521,11975,DNxl117,descending neuron,xl,,2041156668,acetylcholine,0.9782294631004332,0.9782294631004332,0.0040598786436021,0.0151456668972969,,,
522,522,11976,IN01A015,intrinsic neuron,CR,01A,2057297190,acetylcholine,0.8153082132339478,0.8153082132339478,0.0521428063511848,0.1277898550033569,LHS,,
523,523,11977,pMP2,descending neuron,xn,,2045547170,acetylcholine,0.9103294610977172,0.9103294610977172,0.0157227851450443,0.0712536722421646,,,
524,524,11981,DNp43,descending neuron,xl,,2030132558,acetylcholine,0.9700673818588256,0.9700673818588256,0.0088269142434,0.018638601526618,,,
525,525,11982,IN21A009,intrinsic neuron,BR,21A,2360538169,glutamate,0.8688504695892334,0.0272307451814413,0.0981343686580658,0.8688504695892334,RHS,,
526,526,11985,AN19B022,ascending neuron,BA,19B,2106766702,acetylcholine,0.8405821919441223,0.8409806489944458,0.0174443218857049,0.1361571103334427,LHS,,
527,527,11987,pMP2,descending neuron,xn,,2019618584,acetylcholine,0.9079837203025818,0.9079837203025818,0.0194724220782518,0.0700446143746376,,,
528,528,11990,AN17A014,ascending neuron,IA,17A,2454780932,acetylcholine,0.9425010681152344,0.9425010681152344,0.0133250597864389,0.0390716455876827,RHS,,
529,529,11994,IN18B018,intrinsic neuron,BI,18B,2031531619,acetylcholine,0.9493081569671632,0.9493081569671632,0.006659748032689,0.0409634411334991,LHS,,
530,530,12012,DNxn176,descending neuron,xn,,2011701801,acetylcholine,0.8998874425888062,0.8998874425888062,0.0219842009246349,0.0737944021821022,,,
531,531,12018,AN09B014,ascending neuron,CA,09B,1687123188,acetylcholine,0.9610279202461244,0.9610279202461244,0.0098338993266224,0.0263109803199768,LHS,,
532,532,12020,DNb01,descending neuron,xn,,1914808261,glutamate,0.9614028334617616,0.0163891892880201,0.0191888753324747,0.9614028334617616,,,
533,533,12021,IN03A006,intrinsic neuron,IR,03A,2470525558,acetylcholine,0.8197017908096313,0.820701539516449,0.036806471645832,0.1387765258550644,LHS,,
534,534,12023,IN13A043,intrinsic neuron,IR,13A,653279516,glutamate,0.5133229494094849,0.0070722582750022,0.4684424698352813,0.5133229494094849,RHS,,
535,535,12025,DNxl119,descending neuron,xl,,2071685995,acetylcholine,0.9293854832649232,0.9293854832649232,0.0255358032882213,0.0418275594711303,,,
536,536,12026,IN13A010,intrinsic neuron,IR,13A,2555798089,gaba,0.6590655446052551,0.0061951009556651,0.6642611026763916,0.3214243948459625,LHS,,
537,537,12029,DNg80,descending neuron,xn,,1821657006,gaba,0.7336462140083313,0.0200741197913885,0.7336462140083313,0.2402850985527038,,,
538,538,12036,AN17A024,ascending neuron,BA,17A,2002611702,acetylcholine,0.9671668410301208,0.9670873284339904,0.0073206610977649,0.0233527943491935,RHS,,
539,539,12044,IN13B006,intrinsic neuron,CR,13B,3069232282,gaba,0.5760379433631897,0.0198230259120464,0.5760379433631897,0.3834182322025299,LHS,,
540,540,12050,IN03A010,intrinsic neuron,IR,03A,2058357250,acetylcholine,0.8804937601089478,0.8804937601089478,0.0299752876162529,0.0833915919065475,RHS,,
541,541,12064,DNp33,descending neuron,ut,,1981938353,acetylcholine,0.9283459186553956,0.9283459186553956,0.0105980010703206,0.0570304878056049,,,
542,542,12068,IN03A013,intrinsic neuron,IR,03A,1988266129,acetylcholine,0.8881500363349915,0.8881500363349915,0.0160078201442956,0.0914740040898323,LHS,,
543,543,12086,INXXX058,intrinsic neuron,BI,TBD,2309003773,gaba,0.519956111907959,0.0145624978467822,0.519956111907959,0.4565629959106445,RHS,,
544,544,12088,IN06A006,intrinsic neuron,BI,06A,1997222987,gaba,0.9207622408866882,0.0156047195196151,0.9207622408866882,0.0577568970620632,LHS,,
545,545,12094,IN18B011,intrinsic neuron,BI,18B,1968352289,acetylcholine,0.7723469138145447,0.7723469138145447,0.0476863868534565,0.1742998212575912,RHS,,
546,546,12096,Pleural remotor/abductor MN,motor neuron,fl,TBD,1663258320,glutamate,0.4501934051513672,0.2455521374940872,0.2102623879909515,0.4367008507251739,LHS,coxa stance,stance
547,547,12098,IN06A006,intrinsic neuron,BI,06A,1977105360,gaba,0.9109525680541992,0.0124352201819419,0.9109525680541992,0.0670458525419235,RHS,,
548,548,12099,IN08A007,intrinsic neuron,IR,08A,2735608571,glutamate,0.8820899128913879,0.0133723318576812,0.0974849015474319,0.8841913342475891,RHS,,
549,549,12104,IN13A012,intrinsic neuron,IR,13A,1954365868,gaba,0.8656632304191589,0.007100848481059,0.8656632304191589,0.1262074261903762,LHS,,
550,550,12119,IN13A018,intrinsic neuron,IR,13A,1470496313,gaba,0.8124110698699951,0.0059401714242994,0.8124110698699951,0.1788806468248367,LHS,,
551,551,12120,IN03B032,intrinsic neuron,II,03B,1952393458,gaba,0.8532906174659729,0.0054206233471632,0.8532906174659729,0.1376318633556366,RHS,,
552,552,12122,INXXX135,intrinsic neuron,BR,TBD,1430843307,gaba,0.9538000226020812,0.0086307683959603,0.9538000226020812,0.0299655366688966,RHS,,
553,553,12132,IN04B086,intrinsic neuron,BR,04B,579262086,acetylcholine,0.8895545601844788,0.8895545601844788,0.0430905148386955,0.0636239647865295,RHS,,
554,554,12134,Ti flexor MN,motor neuron,fl,15B,2781749098,glutamate,0.4511475265026092,0.1497015953063964,0.2445140331983566,0.4836563169956207,LHS,tibia flex,stance
555,555,12135,IN21A018,intrinsic neuron,IR,21A,1971156342,acetylcholine,0.8941162824630737,0.8941162824630737,0.0274316258728504,0.0742219984531402,LHS,,
556,556,12136,DNp03,descending neuron,ut,,1926696926,acetylcholine,0.8349453806877136,0.8349453806877136,0.0312753170728683,0.1251890361309051,,,
557,557,12141,DNp55,descending neuron,xn,,1926418000,acetylcholine,0.9770517349243164,0.9770517349243164,0.0037982545327395,0.0163454059511423,,,
558,558,12148,IN13B014,intrinsic neuron,CR,13B,1936262731,glutamate,0.5017194747924805,0.0061477841809391,0.5022488236427307,0.4885053634643554,LHS,,
559,559,12149,AN19B022,ascending neuron,BA,19B,2215618255,acetylcholine,0.802363932132721,0.802363932132721,0.020972928032279,0.1710858047008514,RHS,,
560,560,12155,DNxn123,descending neuron,xn,,1918326172,acetylcholine,0.8891469836235046,0.8891469836235046,0.016425808891654,0.0893111899495124,,,
561,561,12158,IN17A025,intrinsic neuron,IR,17A,1926053411,acetylcholine,0.911277711391449,0.911277711391449,0.0073939198628067,0.0777286514639854,LHS,,
562,562,12165,ANXXX041,ascending neuron,IA,TBD,2762295920,gaba,0.6827583909034729,0.0067094131372869,0.6844663619995117,0.3019139766693115,RHS,,
563,563,12167,DNb09,descending neuron,xn,,2010497986,glutamate,0.9581709504127502,0.0244572944939136,0.0131022278219461,0.9599279165267944,,,
564,564,12170,DNxn123,descending neuron,xn,,1921480702,acetylcholine,0.8675692677497864,0.8675692677497864,0.0230643451213836,0.1061815544962883,,,
565,565,12172,DNxl116,descending neuron,xl,,1913946425,acetylcholine,0.8928035497665405,0.8928035497665405,0.0210860557854175,0.0824233964085578,,,
566,566,12177,AN08B022,ascending neuron,BA,08B,1924079858,acetylcholine,0.9809881448745728,0.9809881448745728,0.0032142151612788,0.0110605359077453,LHS,,
567,567,12181,AN03A008,ascending neuron,BA,03A,2514624109,acetylcholine,0.820568323135376,0.820568323135376,0.0363000705838203,0.0970189347863197,LHS,,
568,568,12188,IN01A019,intrinsic neuron,BI,01A,1998731932,acetylcholine,0.908893585205078,0.9103516936302184,0.0254571754485368,0.0586089380085468,LHS,,
569,569,12189,IN13B011,intrinsic neuron,CR,13B,1938989254,gaba,0.9232743978500366,0.0048714918084442,0.9232743978500366,0.0675615817308425,RHS,,
570,570,12191,GFC1,intrinsic neuron,BI,18B,3314002011,glutamate,0.5614562034606934,0.1871289759874344,0.1851282119750976,0.568893551826477,LHS,,
571,571,12194,IN21A014,intrinsic neuron,IR,21A,2195856906,glutamate,0.9050715565681458,0.0399537943303585,0.0520375408232212,0.905826449394226,RHS,,
572,572,12197,IN13B010,intrinsic neuron,CR,13B,2508120162,glutamate,0.7092142105102539,0.0054017258808016,0.2823666930198669,0.7092142105102539,LHS,,
573,573,12198,IN18B016,intrinsic neuron,BI,18B,2082754611,acetylcholine,0.9351215958595276,0.9351215958595276,0.0104549303650856,0.0500796921551227,RHS,,
574,574,12202,IN21A012,intrinsic neuron,IR,21A,2257563904,acetylcholine,0.8311128616333008,0.8311128616333008,0.0653349533677101,0.0980336368083953,LHS,,
575,575,12203,IN03B032,intrinsic neuron,II,03B,1904200816,gaba,0.85490483045578,0.0062459311448037,0.85490483045578,0.1363598406314849,LHS,,
576,576,12206,DNxn166,descending neuron,xn,,2012133034,gaba,0.912439227104187,0.0132207050919532,0.912439227104187,0.0690709948539733,,,
577,577,12214,DNg43,descending neuron,xl,,1908671383,acetylcholine,0.9624595642089844,0.9624595642089844,0.0108756218105554,0.0233699865639209,,,
578,578,12218,IN13B011,intrinsic neuron,CR,13B,2080272626,gaba,0.8948087692260742,0.0036453863140195,0.8948087692260742,0.0958162397146225,LHS,,
579,579,12221,DNxl121,descending neuron,xl,,1885000103,acetylcholine,0.9787259697914124,0.9787259697914124,0.0049545234069228,0.0126014109700918,,,
580,580,12231,DNp03,descending neuron,ut,,1925775866,acetylcholine,0.8261993527412415,0.8261993527412415,0.0356793664395809,0.1315782368183136,,,
581,581,12233,IN21A017,intrinsic neuron,IR,21A,2199528701,acetylcholine,0.6361112594604492,0.6361112594604492,0.1592541486024856,0.1921717673540115,RHS,,
582,582,12238,IN16B030,intrinsic neuron,IR,16B,1893947123,glutamate,0.9208344221115112,0.0183253437280654,0.0571607239544391,0.9218737483024596,RHS,,
583,583,12250,IN21A006,intrinsic neuron,IR,21A,2252273895,glutamate,0.8909791111946106,0.0192955881357193,0.0822642743587493,0.89134281873703,LHS,,
584,584,12257,DNp55,descending neuron,xn,,1922175177,acetylcholine,0.9795310497283936,0.9795310497283936,0.0036526184994727,0.0144714890047907,,,
585,585,12259,DNa09,descending neuron,xn,,1883238822,acetylcholine,0.9048725366592408,0.9048725366592408,0.0194241050630807,0.072744034230709,,,
586,586,12260,IN21A007,intrinsic neuron,IR,21A,2435719636,glutamate,0.941278338432312,0.0200061630457639,0.0337540507316589,0.942566454410553,RHS,,
587,587,12262,IN19A142,intrinsic neuron,BI,19A,1883883294,gaba,0.6932382583618164,0.0127440253272652,0.694422721862793,0.2885815501213074,LHS,,
588,588,12268,IN01B035,intrinsic neuron,IR,01B,472824384,glutamate,0.50575190782547,0.0063031017780303,0.4835167229175567,0.50575190782547,RHS,,
589,589,12272,DNg43,descending neuron,xl,,1955129418,acetylcholine,0.965552806854248,0.965552806854248,0.0112290736287832,0.0189087558537721,,,
590,590,12275,DNa05,descending neuron,ut,,1889299239,acetylcholine,0.9131384491920472,0.9131384491920472,0.0150999519973993,0.066284991800785,,,
591,591,12283,IN21A017,intrinsic neuron,IR,21A,2127603686,acetylcholine,0.714475154876709,0.714475154876709,0.1071627438068389,0.1692560017108917,LHS,,
